PRODUCT,FECHAPEDIDO,PURCHASING_HOSPITAL,PURCHASING_DEPARTMENT,NUMERO,REFERENCIA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,TIPOCOMPRA,TGL,PRODUCTO,CODIGO_CLASS,CODIGO_NUM,YEAR,MONTH,DAYOFMONTH,DAYOFYEAR,CANTIDADCOMPRA
64932,2023-02-25,8,,240017/23,7311,10,7.7055,1155.825,Concurso,ALMACENABLE,HIDROGEL-37,E,64932,2023,0.8660254037844386,-0.9377521321470804,0.8214765533024142,1500
64932,2023-03-08,0,2,283614/23,7311,40,30.822,92.466,Concurso,ALMACENABLE,HIDROGEL-37,E,64932,2023,1.0,0.9987165071710528,0.9141279881853337,120
64932,2023-03-20,7,3,358848/23,7311,40,30.822,308.22,Concurso,ALMACENABLE,HIDROGEL-37,E,64932,2023,1.0,-0.7907757369376986,0.9778483415056568,400
64932,2023-03-23,13,1,376873/23,7311,10,7.7055,231.165,Concurso,ALMACENABLE,HIDROGEL-37,E,64932,2023,1.0,-0.9987165071710528,0.9873494423939864,300
64932,2023-03-24,4,1,381366/23,7311,40,30.822,123.288,Concurso,ALMACENABLE,HIDROGEL-37,E,64932,2023,1.0,-0.9884683243281114,0.989932495087353,160
64932,2023-04-13,18,1,459470/23,7311,10,7.7055,77.055,Concurso,ALMACENABLE,HIDROGEL-37,E,64932,2023,0.8660254037844387,0.48530196253108104,0.9796136916454901,100
64932,2023-04-27,0,2,522925/23,7311,40,30.822,92.466,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,0.8660254037844387,-0.72479278722912,0.9033558023246845,120
64932,2023-04-27,13,1,522918/23,7311,10,7.7055,231.165,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,0.8660254037844387,-0.72479278722912,0.9033558023246845,300
64932,2023-04-28,8,,528074/23,7311,40,30.822,431.508,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,0.8660254037844387,-0.5712682150947924,0.895839290734909,560
64932,2023-05-08,4,1,569435/23,7311,40,30.822,92.466,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,0.49999999999999994,0.9987165071710528,0.8064799463209448,120
64932,2023-05-17,8,,613858/23,7311,10,7.7055,385.275,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,0.49999999999999994,-0.2993631229733582,0.705583610107178,500
64932,2023-05-24,8,,642843/23,7311,40,30.822,431.508,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,0.49999999999999994,-0.9884683243281114,0.6152845999633276,560
64932,2023-05-29,13,1,661322/23,7311,10,7.7055,231.165,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,0.49999999999999994,-0.3943558551133187,0.545240438540651,300
64932,2023-05-31,0,2,679465/23,7311,40,30.822,92.466,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,0.49999999999999994,-2.4492935982947064e-16,0.5160623910158528,120
64932,2023-06-14,4,1,736707/23,7311,40,30.822,92.466,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,1.2246467991473532e-16,0.29936312297335804,0.29671281927349075,120
64932,2023-06-19,8,,758120/23,7311,40,30.822,493.152,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,1.2246467991473532e-16,-0.651372482722222,0.21352091543979612,640
64932,2023-06-23,13,1,779563/23,7311,40,30.822,308.22,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,1.2246467991473532e-16,-0.9987165071710528,0.1457991969198751,400
64932,2023-06-23,8,,779581/23,7311,10,7.7055,385.275,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,1.2246467991473532e-16,-0.9987165071710528,0.1457991969198751,500
64932,2023-06-26,7,3,785322/23,7311,40,30.822,308.22,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,1.2246467991473532e-16,-0.848644257494751,0.09453674981719912,400
64932,2023-07-10,0,2,846731/23,7311,40,30.822,92.466,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-0.4999999999999998,0.8978045395707416,-0.14579919691987442,120
64932,2023-07-13,8,,860736/23,7311,10,7.7055,385.275,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-0.4999999999999998,0.48530196253108104,-0.19667288979357622,500
64932,2023-07-25,8,,900224/23,7311,10,7.7055,416.097,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-0.4999999999999998,-0.9377521321470804,-0.39359027665646645,540
64932,2023-07-27,0,2,909911/23,7311,10,7.7055,77.055,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-0.4999999999999998,-0.72479278722912,-0.42500033996955394,100
64932,2023-08-04,13,1,953209/23,7311,40,30.822,246.576,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-0.8660254037844384,0.72479278722912,-0.5452404385406507,320
64932,2023-08-09,0,2,970162/23,7311,40,30.822,92.466,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-0.8660254037844384,0.9680771188662043,-0.6152845999633277,120
64932,2023-08-10,7,3,971321/23,7311,40,30.822,462.33,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-0.8660254037844384,0.8978045395707416,-0.6287628145958345,600
64932,2023-08-14,8,,985442/23,7311,10,7.7055,562.5015,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-0.8660254037844384,0.29936312297335804,-0.6807734094770159,730
64932,2023-08-23,4,1,1011221/23,7311,40,30.822,92.466,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-0.8660254037844384,-0.9987165071710528,-0.7856498550787144,120
64932,2023-08-24,8,,1013900/23,7311,10,7.7055,485.4465,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-0.8660254037844384,-0.9884683243281114,-0.7961828637826154,630
64932,2023-09-04,0,2,1059703/23,7311,40,30.822,92.466,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-1.0,0.72479278722912,-0.8958392907349089,120
64932,2023-09-06,13,1,1109895/23,7311,10,7.7055,231.165,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-1.0,0.9377521321470804,-0.9106046300942162,300
64932,2023-09-20,8,,1162432/23,7311,10,7.7055,485.4465,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-1.0,-0.7907757369376986,-0.9829265519799822,630
64932,2023-10-16,7,3,1269236/23,7311,40,30.822,462.33,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-0.8660254037844386,-0.10116832198743204,-0.965739937654855,600
64932,2023-10-17,8,,1274990/23,7311,10,7.7055,477.741,Compra menor,ALMACENABLE,HIDROGEL-37,E,64932,2023,-0.8660254037844386,-0.2993631229733582,-0.9611297838723007,620
65485,2023-01-09,10,1,16134/23,33115,5,5.6529,231.7689,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,0.49999999999999994,0.9680771188662043,0.15430882066428117,205
65485,2023-01-25,10,1,93520/23,33115,5,5.6529,237.4218,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,0.49999999999999994,-0.9377521321470804,0.4171936026123168,210
65485,2023-02-10,18,1,164808/23,33115,5,5.6529,50.8761,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,0.8660254037844386,0.8978045395707416,0.6486295610349814,45
65485,2023-02-10,10,1,164803/23,33115,5,5.6529,231.7689,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,0.8660254037844386,0.8978045395707416,0.6486295610349814,205
65485,2023-02-17,10,1,204435/23,33115,5,5.6529,243.0747,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,0.8660254037844386,-0.2993631229733582,0.7354170229639855,215
65485,2023-02-24,8,,239695/23,33115,5,5.6529,1017.522,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,0.8660254037844386,-0.9884683243281114,0.8115390590073611,900
65485,2023-03-01,10,1,250258/23,33115,5,5.6529,237.4218,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,1.0,0.20129852008866006,0.8587639582758029,210
65485,2023-03-28,18,1,393563/23,33115,5,5.6529,50.8761,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,1.0,-0.5712682150947924,0.9973249731081555,45
65485,2023-05-24,8,,641541/23,33115,5,5.6529,322.2153,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,0.49999999999999994,-0.9884683243281114,0.6152845999633276,285
65485,2023-06-14,8,,736431/23,33115,5,5.6529,243.0747,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,1.2246467991473532e-16,0.29936312297335804,0.29671281927349075,215
65485,2023-07-04,8,,822646/23,33115,5,5.6529,299.6037,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,-0.4999999999999998,0.72479278722912,-0.04302223300453034,265
65485,2023-07-14,8,,866565/23,33115,5,5.6529,248.7276,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,-0.4999999999999998,0.29936312297335804,-0.2135209154397959,220
65485,2023-07-31,8,,935705/23,33115,5,5.6529,367.4385,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,-0.4999999999999998,-2.4492935982947064e-16,-0.4862727071086902,325
65485,2023-08-09,8,,968396/23,33115,5,5.6529,237.4218,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,-0.8660254037844384,0.9680771188662043,-0.6152845999633277,210
65485,2023-08-30,4,1,1029250/23,33115,5,5.6529,11.3058,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,-0.8660254037844384,-0.20129852008866114,-0.8543221697498269,10
65485,2023-09-26,8,,1186143/23,33115,5,5.6529,254.3805,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,-1.0,-0.848644257494751,-0.99665890175417,225
65485,2023-10-10,8,,1252996/23,33115,5,5.6529,231.7689,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,205
65485,2023-10-18,8,,1283010/23,33115,5,5.6529,237.4218,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,-0.8660254037844386,-0.4853019625310808,-0.9562348265919058,210
65485,2023-10-25,8,,1311790/23,33115,5,5.6529,243.0747,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,2023,-0.8660254037844386,-0.9377521321470804,-0.9141279881853337,215
26183,2023-01-03,13,1,4510/23,1494.00,350,169.4,169.4,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,C,26183,2023,0.49999999999999994,0.5712682150947923,0.051619667223253764,350
26183,2023-02-20,13,1,211710/23,1494.00,350,169.4,169.4,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,C,26183,2023,0.8660254037844386,-0.7907757369376986,0.7694148268839378,350
26183,2023-02-25,8,,240026/23,1494.00,350,169.4,169.4,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,C,26183,2023,0.8660254037844386,-0.9377521321470804,0.8214765533024142,350
26183,2023-03-21,7,3,364359/23,1494.00,350,169.4,169.4,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,C,26183,2023,1.0,-0.8978045395707417,0.9813064702716093,350
26183,2023-05-18,8,,618032/23,1494.00,350,169.4,169.4,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,C,26183,2023,0.49999999999999994,-0.4853019625310808,0.6932812268869777,350
26183,2023-07-04,4,1,822991/23,1494.00,350,169.4,169.4,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,C,26183,2023,-0.4999999999999998,0.72479278722912,-0.04302223300453034,350
26183,2023-08-22,8,,1006693/23,1494.00,350,169.4,169.4,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,C,26183,2023,-0.8660254037844384,-0.9680771188662041,-0.7748840413670406,350
64765,2023-01-19,18,1,70242/23,0037167,560,97.944,293.832,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.49999999999999994,-0.651372482722222,0.3212696616923644,1680
64765,2023-02-02,10,1,130773/23,0037167,560,97.944,97.944,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.8660254037844386,0.39435585511331855,0.5380051715382996,560
64765,2023-02-06,7,3,141173/23,0037167,560,97.944,293.832,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.8660254037844386,0.9377521321470804,0.5947266869607634,1680
64765,2023-02-07,0,2,147631/23,0037167,560,97.944,97.944,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.8660254037844386,0.9884683243281114,0.6084768701151261,560
64765,2023-02-10,18,1,165166/23,0037167,560,97.944,195.888,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.8660254037844386,0.8978045395707416,0.6486295610349814,1120
64765,2023-02-15,10,1,185888/23,0037167,560,97.944,97.944,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.8660254037844386,0.10116832198743272,0.7116566222817746,560
64765,2023-02-15,4,1,184699/23,0037167,560,97.944,97.944,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.8660254037844386,0.10116832198743272,0.7116566222817746,560
64765,2023-02-24,8,,239753/23,0037167,560,97.944,195.888,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.8660254037844386,-0.9884683243281114,0.8115390590073611,1120
64765,2023-03-07,18,1,271720/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,1.0,0.9884683243281114,0.9070138128026359,1120
64765,2023-03-20,18,1,358376/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,1.0,-0.7907757369376986,0.9778483415056568,1120
64765,2023-03-28,0,2,395924/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,1.0,-0.5712682150947924,0.9973249731081555,1120
64765,2023-04-10,18,1,439590/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.8660254037844387,0.8978045395707416,0.9886775902323405,1120
64765,2023-04-25,8,,511377/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.8660254037844387,-0.9377521321470804,0.9175836260593937,560
64765,2023-05-12,4,1,591913/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.49999999999999994,0.6513724827222223,0.7638886127905428,560
64765,2023-05-15,7,3,600817/23,0037167,560,104.412,313.236,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.49999999999999994,0.10116832198743272,0.7295575540864875,1680
64765,2023-05-18,8,,617873/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.49999999999999994,-0.4853019625310808,0.6932812268869777,1120
64765,2023-05-29,8,,660234/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,0.49999999999999994,-0.3943558551133187,0.545240438540651,560
64765,2023-06-07,8,,707339/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,1.2246467991473532e-16,0.9884683243281114,0.4093559588156213,560
64765,2023-06-12,8,,723750/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,1.2246467991473532e-16,0.6513724827222223,0.3294084822245304,1120
64765,2023-06-26,8,,787317/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,1.2246467991473532e-16,-0.848644257494751,0.09453674981719912,1120
64765,2023-07-04,0,2,822763/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.4999999999999998,0.72479278722912,-0.04302223300453034,560
64765,2023-07-13,8,,860609/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.4999999999999998,0.48530196253108104,-0.19667288979357622,560
64765,2023-07-17,8,,870268/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.4999999999999998,-0.2993631229733582,-0.2636654927280072,1120
64765,2023-07-28,8,,910403/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.4999999999999998,-0.5712682150947924,-0.4405187843504952,560
64765,2023-08-01,7,3,938275/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.8660254037844384,0.20129852008866006,-0.5012418134457756,1120
64765,2023-08-08,8,,958637/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.8660254037844384,0.9987165071710528,-0.6016240632249227,560
64765,2023-08-10,8,,973506/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.8660254037844384,0.8978045395707416,-0.6287628145958345,560
64765,2023-08-23,0,2,1011819/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.8660254037844384,-0.9987165071710528,-0.7856498550787144,560
64765,2023-08-24,8,,1013841/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.8660254037844384,-0.9884683243281114,-0.7961828637826154,560
64765,2023-09-13,8,,1139350/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-1.0,0.48530196253108104,-0.9536809966304455,560
64765,2023-09-18,7,3,1152777/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-1.0,-0.4853019625310808,-0.9760105506323682,1120
64765,2023-09-22,8,,1172013/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-1.0,-0.9680771188662041,-0.9886775902323404,1120
64765,2023-10-06,8,,1242282/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,560
64765,2023-10-11,8,,1260398/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.8660254037844386,0.7907757369376989,-0.9844738167520923,1120
64765,2023-10-16,0,2,1268596/23,0037167,560,104.412,104.412,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.8660254037844386,-0.10116832198743204,-0.965739937654855,560
64765,2023-10-31,8,,1331800/23,0037167,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,2023,-0.8660254037844386,-2.4492935982947064e-16,-0.867456354729597,1120
64543,2023-01-03,3,186,3440/23,403770,5,12.1,72.6,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,0.5712682150947923,0.051619667223253764,30
64543,2023-01-04,18,178,7886/23,403770,5,12.1,121.0,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,0.72479278722912,0.06880242680231986,50
64543,2023-01-09,14,12,17155/23,403770,5,12.1,290.4,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,0.9680771188662043,0.15430882066428117,120
64543,2023-01-10,15,27,19424/23,403770,5,12.1,48.4,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,0.8978045395707416,0.1712931441814776,20
64543,2023-01-11,15,15,23830/23,403770,5,12.1,36.3,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,0.7907757369376989,0.1882267098432442,15
64543,2023-01-12,12,123,33839/23,403770,5,12.1,60.5,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,0.6513724827222223,0.2051044998686192,25
64543,2023-01-13,18,173,42429/23,403770,5,12.1,121.0,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,0.48530196253108104,0.22192151300416552,50
64543,2023-01-16,14,56,49173/23,403770,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,-0.10116832198743204,0.2719581575341055,10
64543,2023-01-18,14,32,57445/23,403770,5,12.1,72.6,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,-0.4853019625310808,0.30492122465628907,30
64543,2023-01-18,3,186,63623/23,403770,5,12.1,72.6,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,-0.4853019625310808,0.30492122465628907,30
64543,2023-01-18,14,45,64606/23,403770,5,12.1,145.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,-0.4853019625310808,0.30492122465628907,60
64543,2023-01-19,14,21,69898/23,403770,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,-0.651372482722222,0.3212696616923644,10
64543,2023-01-24,14,30,89569/23,403770,5,12.1,12.1,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,-0.9884683243281114,0.401487989205973,5
64543,2023-01-24,14,35,89576/23,403770,5,12.1,12.1,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,-0.9884683243281114,0.401487989205973,5
64543,2023-01-24,14,48,87036/23,403770,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,-0.9884683243281114,0.401487989205973,10
64543,2023-01-24,14,28,89635/23,403770,5,12.1,72.6,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,-0.9884683243281114,0.401487989205973,30
64543,2023-01-27,14,34,104314/23,403770,5,12.1,60.5,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,-0.72479278722912,0.4482293417404106,25
64543,2023-01-30,18,178,111888/23,403770,5,12.1,121.0,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.49999999999999994,-0.20129852008866114,0.4937755501599772,50
64543,2023-02-01,14,50,120359/23,403770,5,12.1,36.3,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,0.20129852008866006,0.5234156073655503,15
64543,2023-02-02,3,186,129515/23,403770,5,12.1,72.6,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,0.39435585511331855,0.5380051715382996,30
64543,2023-02-07,14,20,149696/23,403770,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,0.9884683243281114,0.6084768701151261,10
64543,2023-02-08,15,15,150902/23,403770,5,12.1,36.3,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,0.9987165071710528,0.6220467484408675,15
64543,2023-02-08,14,12,156058/23,403770,5,12.1,290.4,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,0.9987165071710528,0.6220467484408675,120
64543,2023-02-09,10,116,160931/23,403770,5,12.1,12.1,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,0.9680771188662043,0.6354323008901774,5
64543,2023-02-09,18,178,159418/23,403770,5,12.1,121.0,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,0.9680771188662043,0.6354323008901774,50
64543,2023-02-10,14,56,162801/23,403770,5,12.1,48.4,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,0.8978045395707416,0.6486295610349814,20
64543,2023-02-14,4,150,175360/23,403770,5,12.1,12.1,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,0.29936312297335804,0.6994583270516471,5
64543,2023-02-15,12,123,184163/23,403770,5,12.1,60.5,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,0.10116832198743272,0.7116566222817746,25
64543,2023-02-16,14,45,187401/23,403770,5,12.1,72.6,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,-0.10116832198743204,0.7236440382959124,30
64543,2023-02-17,14,53,205471/23,403770,5,12.1,12.1,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,-0.2993631229733582,0.7354170229639855,5
64543,2023-02-21,3,186,216485/23,403770,5,12.1,72.6,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,-0.8978045395707417,0.7802958510707755,30
64543,2023-02-21,14,30,218754/23,403770,5,12.1,229.9,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,-0.8978045395707417,0.7802958510707755,95
64543,2023-02-22,14,35,225179/23,403770,5,12.1,12.1,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,2023,0.8660254037844386,-0.9680771188662041,0.7909456567567772,5
